tweet,timestamp,bp_label
                                              Check what you're replying to. Because you're making yourself look bad. :),2021-05-27 20:34:19+00:00,False
                                              LOL,2021-05-27 20:01:20+00:00,False
                                              I thought it was like garlic tuna breath. Not really offensive but more embarrassing for the person with bad breath.,2021-05-27 19:57:18+00:00,False
                                              Did it though?,2021-05-27 19:54:48+00:00,False
                                              LOL Do you do stand up?,2021-05-27 19:45:41+00:00,False
"                                              You seem to not understand context as you hilariously believe I'm triggered when in fact I'm laughing at you. It's so funny that tears are streaming down my face.

BTW, your ignorance is so delightful; your poor deflection is just icing on this delicious cake of tweets.",2021-05-27 19:15:01+00:00,False
"As a rule, I don't send dick pics to strangers.

My mom thinks I should expand on my rule.",2021-05-27 18:07:43+00:00,False
"                                              I have been laughing at this for almost a full day.

You're so unaware that the tweet you replied to was a month and a half old.

So you returned to it! Your meme is about you! 😂",2021-05-27 17:39:37+00:00,False
If someone asks how I could do such a horrible thing. I'd describe it as a conveyer belt where the animal gets a shot from my pile of needles and then is yeeted into a dump truck. It's so quick you don't think about it.,2021-05-27 17:33:03+00:00,False
I wonder if I would receive hate matches on dating sites if I put my occupation as Puppy Euthanizer.,2021-05-27 17:28:24+00:00,False
 Getting a 404. Even from the main page link.,2021-05-26 19:34:43+00:00,False
Women like scars. So I snitch for the sitch.,2021-05-26 10:28:33+00:00,False
The Simp Sons #MillennialSitcoms,2021-05-26 10:25:46+00:00,False
Buttermilk cinnamon rolls with chocolate creme fresh ganache. I'm terrible at piping. Tastes fantastic. https://t.co/kU4oujJCoe,2021-05-25 15:10:15+00:00,False
I couldn't sleep. I got too excited with the thought of  wearing a go pro.,2021-05-24 12:10:11+00:00,False
Sometimes people know how to spell but their just trolling.,2021-05-23 15:46:29+00:00,False
Fully vaccinated!,2021-05-21 20:56:10+00:00,False
"Made brownies. Covered them in cinnamon toast crunch, dulce de leche, and super thick layer of milk chocolate.",2021-05-20 21:12:24+00:00,False
Wow. Terrible spin and minimization. Their argument is John Oliver is a white guy from far away and doesn't know what he's talking about. https://t.co/JdDgjoDbGs,2021-05-19 21:49:07+00:00,False
 It's not all LTE?,2021-05-16 14:27:35+00:00,False
Label maker strikes again. https://t.co/vQ9OQEbryd,2021-05-16 14:23:00+00:00,False
                                           Sounds like the perfect description for something that doesn't exist.,2021-05-15 14:53:58+00:00,False
This slays me. https://t.co/QoJ3JWHlig,2021-05-15 14:52:15+00:00,False
 It is real.,2021-05-14 22:09:00+00:00,False
"   If the pandemic is because of Trump, then so are the consequences.",2021-05-13 18:39:06+00:00,False
 Not sure how they'd be automatically registered when by definition they're undocumented.,2021-05-13 18:35:44+00:00,False
                                                  Is that really worse much though? Jk,2021-05-13 17:52:13+00:00,False
-the,2021-05-13 17:51:04+00:00,False
"I bought a label maker.

My the pun on my niece has gone unnoticed for a week. https://t.co/3Egy5Id1I2",2021-05-13 17:50:38+00:00,False
                                                  The Russians used a nuke to put out a gas fire... I'm just saying..,2021-05-13 14:19:08+00:00,False
 He does seems smarter than 90% of the pictures where I see people filling it up on the ground and then lifting it into their car.,2021-05-13 14:05:47+00:00,False
Obviously because the guy's not picky on who he chose is to represent. https://t.co/a8US466L3Z,2021-05-13 13:53:22+00:00,False
Regarding the chiron: It's a good thing that Biden isn't in charge of the middle east. https://t.co/NFecJi9vi4,2021-05-13 13:52:32+00:00,False
                                                  Costs too much. Too many openings. I guess it's a logistical nightmare. So they let it burn.,2021-05-13 13:49:28+00:00,False
Minimalist Studying hack: Open the book in the middle and read a page to get the situation. If you need to know the context read all the pages before. And if you need to know the consequence read all of the pages after. So simple.,2021-05-12 17:09:36+00:00,False
I never fucking said that. - Albert Einstein,2021-05-12 16:50:00+00:00,False
" Aqua cola, please.",2021-05-12 16:17:06+00:00,False
"I'm a cynical optimist.

Sure the glass is half full!
Of shit.",2021-05-12 05:16:52+00:00,False
Hate it when I'm tricked into going on a fake game shows like Wheel Of Foreskin.,2021-05-12 02:02:17+00:00,False
                                                  To be fair goats are very approachable.,2021-05-11 16:08:26+00:00,False
" That's a good idea, especially since it's insulated.",2021-05-11 16:06:14+00:00,False
Haven't gotten my 3d printer yet and I'm already thinking about extruding my own line from pellets. Cost savings of about $11.30 per lb.,2021-05-11 07:15:57+00:00,False
I haven't but I'd definitely try oral. https://t.co/l45Hjyn3iO,2021-05-11 04:14:58+00:00,False
"                                                  Exactly 🙂
https://t.co/oYVd1zTa3x",2021-05-11 03:48:53+00:00,False
                                                  I subtweeted them once and liked a couple tweets disparaging them. Earned a block.,2021-05-11 03:45:09+00:00,False
You can also drill into the cover if you want a total seal.,2021-05-10 23:00:37+00:00,False
If you have a sous vide like anova or joule. I found a cheap container that's perfect for small items. It has a pour hole that's perfect for the device. It's almost totally covered too. Saran wrap fixes that. :) It was under 6 dollars. https://t.co/Dg3MTIgMRK,2021-05-10 22:59:58+00:00,False
I believe that's called a Hat Tick. https://t.co/GR5bdrdpwo,2021-05-10 17:28:48+00:00,False
" Friends and I would request 20 songs for 5 bucks at the billiard hall. The last 5 were ""What's up."" 

We'd hang out until the 3rd when people would start to get mad.",2021-05-09 23:04:13+00:00,False
Had a great meeting with the therapist the other morning they actually listened. And now I'm getting treated for ADHD and I'm excited about that.,2021-05-09 23:00:06+00:00,True
My cloud friendly printer allows me to sign up to 10 friends. I should just sign them up so they can send me printed messages.,2021-05-09 22:48:24+00:00,False
                                                  They've got a lot of single subject images. Seems a bit obsessive. Their attack style suggests a lot of reactionary insecurity. The simplicity suggests they don't win many in person oral disagreements.,2021-05-09 15:04:46+00:00,False
                                                  Well you're the first person I've encountered to use that term. Usually service members proudly state their affiliation. 🤷‍♂️,2021-05-08 22:40:56+00:00,False
"                                                  Independent American soldier - What does that mean?
Native American European Full-blood. - European or Native American? Full of which? Full typically means full of a single heritage.",2021-05-08 22:09:17+00:00,False
                                                  Yeah... https://t.co/hhOjMAgoL8,2021-05-08 21:51:37+00:00,False
How long did they discus shooting it before concluding it was white enough? https://t.co/9vwywEpgK4,2021-05-08 17:47:06+00:00,False
                                                  But if you really want to get technical the mastermind behind 9/11 was killed by a Democrat president. The Republican didn't succeed.,2021-05-08 14:37:10+00:00,False
"                                                  Please explain how in your crazy scenario, that people who flew into buildings would have survived?",2021-05-08 14:25:49+00:00,False
"                                                  Are you single issue voter Bert? You seem to be really hung up on this border policy. Border crossings have actually gone down due to the pandemic. And most illegal entry comes through ports of entry not across the southern border.
https://t.co/MwM7td0Vsa",2021-05-07 17:38:44+00:00,False
 Goodness migraines are the worst pain in the world. Please take care of yourself. Wishing you the best.,2021-05-06 17:52:59+00:00,False
                                                  Look up the definition bert. Stop giving me homework for your ignorance. Your phone can browse the internet. You do it.,2021-05-06 17:45:26+00:00,False
                                                  You seem to be confused about what fascism is. Do you realize you said absolutely nothing in your statement just now?,2021-05-06 17:36:18+00:00,False
 The damn egg.,2021-05-06 17:31:00+00:00,False
                                                  Can you show me where all the stadiums and awards and statues were built for people who came in second place? I'd like to know where they are.,2021-05-06 17:06:30+00:00,False
                                                  It's not erasing history. Are people going to forget who Hitler is because we don't have any statues of him? It's such an ignorant comment. And it's usually said when you have nothing left to defend the horrific atrocities and despicable nature of the Confederacy.,2021-05-06 17:05:40+00:00,False
"                                                  Lol let me guess. This is another one of your ""opinions""",2021-05-06 17:04:23+00:00,False
                                                  Like I said after the NAACP was founded. Why honor a bunch of traitors? Why honor slavery? Strange as hell. https://t.co/ufHYzOhVAv,2021-05-06 10:33:01+00:00,False
                                                  That's irrelevant to them being racist and unnecessary. They should remove them from government land regardless of who funded them.,2021-05-06 10:16:02+00:00,False
"                                                  Strange that most all confederate statues were built during times when civil rights issues were at play. 
How most came after the NAACP was founded and during the 60's. Do you really think statues are needed in states founded after the civil war?

https://t.co/ve78pZwDXx",2021-05-06 10:01:39+00:00,False
                                                  It's an emotional trigger. There's no real big crisis like you think there is. It's a polarizing issue Republicans use as an election tactic; it's fear-mongering. They don't talk about it now because there's no issue. It's only an issue during election years - to scare racists.,2021-05-06 09:55:19+00:00,False
                                                  It was called the 2008 recession because it happened in 2008. Try to keep up and stop arguing pointless premises.,2021-05-06 04:52:29+00:00,False
                                                  He was riding the growth of Obama. 😂,2021-05-06 03:22:29+00:00,False
                                                  They would have listened to experts and not purposefully downplayed it like Trump admitted to.,2021-05-06 03:20:39+00:00,False
"                                                  High calorie, low nutrition YouTube news diet.",2021-05-06 02:27:52+00:00,False
                                                  Lol Trump did it himself. You believed him when he pointed the finger at someone else. You were fooled.,2021-05-06 02:25:30+00:00,False
"                                                  Two and a half years. It resulted in a lot of convictions, and a lot of money; in fact more money than it cost to run the investigation was seized from all of the guilty parties involved in the election.",2021-05-06 02:24:27+00:00,False
                                                  Do you believe Trump embodies these values?,2021-05-06 01:52:48+00:00,False
                                                  Reality is an option. Fairy tales are not needed to function as a good human being.,2021-05-06 01:46:06+00:00,False
                                                  Lol do you do stand-up?,2021-05-06 01:44:56+00:00,False
                                                  You might want to back peddle the job claim too lol,2021-05-06 01:44:08+00:00,False
"                                                  Totally irrelevant. And totally racist. So you think Jesus would side with Trump and you? Jesus was racist against Mexicans and ""illegals"" give me a break.",2021-05-06 01:42:27+00:00,False
"                                                  You say that with a straight face and continue to think Trump was good. Your cognitive dissonance is spectacular, that's for sure.",2021-05-06 01:32:16+00:00,False
                                                  No no no. Satan is a type of silky fabric.,2021-05-06 01:29:11+00:00,False
Plantains are bananas without flavor. They could have been called blandanas.,2021-05-05 23:40:43+00:00,False
 Is this where I pretend to be shocked that the stock market does nothing good for people?,2021-05-05 23:23:55+00:00,False
Finally getting some non-stimulant medication for ADHD. Nice to have a Dr that listens.,2021-05-05 18:04:02+00:00,True
So with the 3D printer I can print anything. That also means genitals can be added to anything. Haha.,2021-05-05 04:59:44+00:00,False
It's freaking May. https://t.co/ubJApqfUa9,2021-05-05 01:31:00+00:00,False
                                                  Lead disproves YEC. It takes 4.4 billion years to form. Pablo may have issues with carbon dating techniques but thankfully it's not the only radiometric dating technique.,2021-05-05 00:51:17+00:00,False
                                                  No other gods before me is a monopoly. And is totalitarian. Creating a bad guy and a bad place to settle a bet on who gets the most is a little capitalistic. 😂,2021-05-04 20:50:52+00:00,False
"Am I familiar with paganism? Hell, I've practically rewritten the book on it!",2021-05-01 04:21:36+00:00,False
                                                  I had my first dose and I can't stop drawing. I'm afraid it's made me artistic. I guess I'll have to live with artism.,2021-04-30 21:57:53+00:00,False
"I might have gotten the ratio correct, finally.

Two days of running without settling at the top or bottom. https://t.co/fH1pkZZ2Cf",2021-04-30 21:45:12+00:00,False
"Cosplay.
Lord of Darkness horns.
Goblin King masquerade mask.
Sauron
Practically all of Star Wars.

What else?",2021-04-28 22:41:37+00:00,False
"The power company sent out a meter guy. They changed out the meter completely, and they did it two minutes before noon so all the flashing clocks are roughly correct.",2021-04-28 19:17:42+00:00,False
                                                  What's that? You're not providing anything to back up what you're saying.,2021-04-28 15:23:57+00:00,False
I have two orders arriving by 10:00 p.m. that makes me feel horrible for the poor delivery person.,2021-04-28 15:00:18+00:00,False
Wait wait wait.... You mean Leviticus 14 doesn't work? https://t.co/kOiSIwqbiq,2021-04-28 14:31:11+00:00,False
"                                                  I had a feeling you wouldn't bother looking at data provided by the CDC.

I'll just leave this here. I'm fact I have a feeling that a lot of replies to you will have this video attached.

https://t.co/yQLsygyWbP",2021-04-28 14:23:31+00:00,False
                                                  Borgsistors - Because resistance is futile.,2021-04-28 14:09:40+00:00,False
                                                  Trump definitely damaged your brain.,2021-04-28 13:55:11+00:00,False
"                                                  You sincerely have no idea where your tax dollars go, do you? You think it's a large amount that does to social services?",2021-04-28 07:15:25+00:00,False
"                                                  Hmm. 
https://t.co/hzqnt1hd7z",2021-04-28 07:13:07+00:00,False
                                                  I grew up 20 miles from the border and lived there for more than 30 years.,2021-04-28 07:11:38+00:00,False
"                                                  which are darkest blue bert?

https://t.co/tY3GywE3WF",2021-04-28 07:04:01+00:00,False
"                                                  Biden isn't in control of gas prices. So... ?? What is your point? That it goes up near Summer? That's a trend.
What are your sources? Where do you get this stuff from?",2021-04-28 06:57:49+00:00,False
"                                                  You're up in arms. How does any of it affect you?
I'm affected 0%. So. I'm not sure where you are on the scale. Do you live at the border? Would you rather have uneducated neighbors? Who hurt you?",2021-04-28 06:51:16+00:00,False
                                                  Yes.,2021-04-28 06:43:16+00:00,False
                                                  Who was in charge? Who said that it would all be over soon? Who said by summer it would be gone?,2021-04-28 06:39:18+00:00,False
                                                  I agree he should end Trump's long term policies and let them all go. They world also find the families of the more then 500 children that Trump lost. They should be granted citizenship and housing. These are great ideas bert,2021-04-28 06:22:42+00:00,False
                                                  😁 You make that sound like it's a bad thing.,2021-04-28 06:19:13+00:00,False
                                                  *You're hypocritical,2021-04-28 06:15:39+00:00,False
"                                                  Oh no! How awful. Immigrants. According to the constitution it's a $10 fine.

Our energy independence? By doing what?",2021-04-28 06:14:48+00:00,False
"                                                  You can see here if you're actually serious
https://t.co/0KIlZwCNmO",2021-04-28 06:10:54+00:00,False
"                                                  Trump? Shape? Yeah I guess that's technically correct.

How wonderfully meta. Your hypocritical about hypocrisy. Fine when your guy does it but not when the ""boogie man"" liberal does it.",2021-04-28 06:06:29+00:00,False
                                                  Train them in safer renewables. And why are you concerned about Canadian jobs?,2021-04-28 06:01:50+00:00,False
"                                                  Gosh. Yeah. We're destroyed.

Trying to think of who was responsible for 500k deaths because of inaction. What was that Pushpop looking Clownstick's name?

Meanwhile I got my free vaccine thanks to Biden's rollout plan.",2021-04-28 05:57:03+00:00,False
                                                  Like saying they'll never golf because they'll be too busy working?,2021-04-28 05:46:00+00:00,False
Damn it. Somehow I became a coffee snob.,2021-04-27 19:56:28+00:00,False
So far the side effects of the vaccine are a lot like the side effects of this indica that I just smoked.,2021-04-27 19:10:47+00:00,False
First dose! #GetVaccinated https://t.co/volDkOmKJM,2021-04-27 18:50:58+00:00,False
Caramel filled chocolate shot glasses. https://t.co/NzTxsDMfp8,2021-04-26 23:05:15+00:00,False
"                                                  Users agreed to the terms of service. Which includes abiding by the rules. Curious that a ""lawyer"" hasn't read it.
https://t.co/HeDCJNt34U",2021-04-26 14:50:14+00:00,False
"""You propositioning me?"" but delivered like Taxi Driver.",2021-04-26 14:42:16+00:00,False
                                                  I'd hire Lionel Hutz before I'd hire Pablo.,2021-04-26 14:05:24+00:00,False
                                                  Pablo https://t.co/qDDQETXk6X,2021-04-26 13:50:16+00:00,False
                                                  Lol,2021-04-26 13:37:37+00:00,False
                                                  You too can put an ad on the Internet™!,2021-04-26 13:37:20+00:00,False
                                                  You'd think an attorney would know this. https://t.co/wZZXEIPvS7 https://t.co/3V7vfFkXRZ,2021-04-26 13:28:19+00:00,False
So. Uh. The one I ordered is industrial grade🤘. I should probably rent it out to get the most from it.,2021-04-26 08:43:04+00:00,False
The Dr at the mental health facility asked about my weight and I said I lost 8 pounds in the week I was there. He was shocked. I told them I was anorexic when I was admitted. He said it needed a teenage diagnosis (what?). I informed him that I was first diagnosed as a teen!,2021-04-26 06:46:01+00:00,True
"Hm. I might be slightly crushing on someone.

It seems to happen when I'm not looking or when I least expect it.",2021-04-26 04:35:28+00:00,False
There was a shirt I wish I bought while in Colombia. It was english and it said: A general statement or principal!,2021-04-26 04:19:22+00:00,False
"Anyone into 3d printing? I'm taking the plunge. Cosplay, doodads, and hopefully prototypes of my many ideas are on the horizon. 8)",2021-04-25 05:30:41+00:00,False
Just scheduled my first covid vaccine. :D,2021-04-25 03:55:34+00:00,False
"Best thing I heard in the psyche ward: ""I'm going to make you fat when you find out I'm GOD!""",2021-04-24 22:39:59+00:00,False
 Glad you noticed it before trying to remove it. Because that's something I would have accidentally done.,2021-04-24 18:34:36+00:00,False
"If you're baptized by a pastor, were you pastorized?",2021-04-24 04:05:53+00:00,False
Was in the psyche ward again for a week and a half. Miss me?,2021-04-24 04:03:20+00:00,False
" Offer condolences, support, meals, open ear, shoulder to cry on, and tissues. Let them bring up the afterlife of they want to. Don't be combative.",2021-04-14 15:59:56+00:00,False
"                                              I saw a picture of him with the words ""Sativa"" and ""Indica"" under his eyes. I crack up every time I see him now.",2021-04-13 15:38:36+00:00,False
"                                               ""Corrupted"" is overused often in this thread. Even though the corrupting thing was also created by their deity. 🤷‍♂️",2021-04-13 15:22:17+00:00,False
                                               That's something that's learned. Off the top of my head I avoid: Reporting that uses derogatory nicknames for who they're reporting on. Opinion sections. Lack of outside sources or source material when needed. Reporters or anchors that yell.,2021-04-13 15:20:25+00:00,False
                                               Our own DNA can change. You'd think the mechanics of such a thing would be flawless if designed. But instead we get cancer. https://t.co/UnIfCMwg11,2021-04-13 15:03:59+00:00,False
"                                               Click the link! It's all there. I would simply be typing what's already there for you to see, with your own eyes.

The site is transparent about how they determine their listing and they update it continually. So if a site does show bias, the list is updated.",2021-04-13 09:06:15+00:00,False
                                               By using trusted sources that are free of those biases and emotions. That's what that chart is for!,2021-04-13 08:57:22+00:00,False
                                               That is correct. Stick to the top center and you'll get unbiased unopinionated news.,2021-04-13 07:22:40+00:00,False
                                               That's exactly the point of that link.,2021-04-13 06:39:25+00:00,False
"                                               I replied to you 2 months ago with the answer.
The link included in that tweet shows where bias comes into play as well as emotional manipulation and lies.
https://t.co/eRYcHLiXsk",2021-04-13 05:29:19+00:00,False
"He was probably freaked out because he knew what could happen. Dude is a hero and they mock him for it!

3/2",2021-04-13 04:07:34+00:00,False
Pigs will eat you. Pigs will EAT YOU!! https://t.co/2P2iQKb1bM,2021-04-13 04:05:08+00:00,False
"I was today years old when it clicked. https://t.co/byfZak60NM

1/2",2021-04-13 04:04:06+00:00,False
"Dimples without surgery
https://t.co/d8Y6PFQvo1",2021-04-13 03:44:36+00:00,False
"                                               I think I've said to Pablo that we might not know how something works yet. I never expect the steps to happen as rapidly as they do. He seems to believe that science hits some sort of roadblock on this kind of research.
https://t.co/IjqHwpxhHW",2021-04-12 20:15:05+00:00,False
                                               Ah so it's about a conspiracy? You said your primary source of news was YouTube?,2021-04-12 19:49:43+00:00,False
                                              If they were so clean and hygienic why was mortality so horrific back then? It was terrible up until about 200 years ago when antiseptics were used. I'm not sure why you think that things were better back then it's so strange!,2021-04-12 19:46:56+00:00,False
"                                               Especially if they're not written for historical purposes by historians. Indubitably for ones that existed at the time. Strange that none of them did write about the Bible. Just the people who follow it after the fact. No eyewitnesses either. So, yes the Bible is fiction.",2021-04-12 19:45:05+00:00,False
"                                               You're on to something! They're real if in a couple hundred years people just say it is and come up with apologetics and references to the actual places it mentions, to show it is real. Muggle!",2021-04-12 19:41:27+00:00,False
                                               If they're full of fiction? Yes!,2021-04-12 19:39:17+00:00,False
"                                              Washing is a part of a lot of religious teachings and we're comparing medical sanitation. Hygienic for meals is well documented hundreds of years prior to the medical field.

If they knew about such things, why was pork banned?",2021-04-12 19:37:29+00:00,False
                                               and is still fiction.,2021-04-12 19:23:51+00:00,False
"This is funny, especially if you're a Jeopardy fan.
https://t.co/KGkgMK8b8J",2021-04-12 17:37:48+00:00,False
 Not for a week :(,2021-04-12 16:15:59+00:00,False
"Ran out of meds. Hitting the bottom again. 😕
Bad sleep, brain is trying to upsell me on the whole death thing.",2021-04-12 09:13:48+00:00,False
  Remember when that Joe Roid guy hosted a Fear show that did the boo box for money?,2021-04-12 08:57:15+00:00,False
"Someone else's tweet reminded me of Hook and the ""boo box.""

Then I remembered Fear Factor was just that scene in Hook but every week for an hour.",2021-04-12 08:53:44+00:00,False
"My last thoughts will be ""why is it so easy this time?""",2021-04-12 08:50:49+00:00,False
" Welp, my trick knee is acting up. There must be a mansplainer front on the way.",2021-04-12 08:16:42+00:00,False
Always strange to encounter someone who has you blocked that you've never interacted with.,2021-04-12 07:25:48+00:00,False
 Went? They weren't already?,2021-04-12 06:32:18+00:00,False
The last time I hung my glasses from my windshield wiper I wasn't called a genius. https://t.co/NbDt4SbuuZ,2021-04-12 05:31:19+00:00,False
"                                              I do it whenever I have cash. It's a regular thing I do. 

I don't get out much due to covid. But the last time was when I dropped off groceries for the homeless in Miami.",2021-04-12 05:29:20+00:00,False
                                              Yet they didn't include antiseptics which is what actually made the difference. You can thank Ignaz Semmelweis for that.,2021-04-12 05:18:14+00:00,False
"                                              Have you ever given something to someone in need? No strings attached? No praying for them, no work involved. Just giving to someone in need and then never seeing that person again? 

I recommend it.",2021-04-12 05:10:22+00:00,False
                                              A woman is unclean on her period but bird blood? That's like Clorox bro!,2021-04-12 05:08:38+00:00,False
                                              And a good way to trash your place.,2021-04-12 05:04:19+00:00,False
                                              But it doesn't help overcome medical conditions because it's phoney bologna.,2021-04-12 05:03:55+00:00,False
"                                              No, they didn't. 

Look up the ""cure"" Lev: 14

100% that will not cure anyone.",2021-04-12 05:02:35+00:00,False
You're not tricking me into sentient clothing this time! https://t.co/OvmZau9KKC,2021-04-12 05:01:06+00:00,False
                                              I grew up with acupuncture (my mother worked at a clinic and an ex-girlfriend was in school for it) and I can say with great confidence that it's not what you think. It's also ineffective manure.,2021-04-12 05:00:10+00:00,False
                                              I'll put it this way: Your statement about all things being based on an agreement of some kind is insufficient. Please rephrase or use a different argument as your previous one was unsatifactory.,2021-04-12 04:57:29+00:00,False
"                                              You know the Chinese also called it bullshit until ""traditions"" were encouraged by Mao in 1950? He didn't even believe it in himself.",2021-04-12 04:55:02+00:00,False
"                                              We can test for breathable air. We have ways to visualize it, fancy spectrometers even. 

So, how can you test that these sleeping spirits exist?",2021-04-12 04:50:59+00:00,False
"                                              Nope, that's a blanket statement. 

Besides, I give things away with no conditions all of the time.",2021-04-12 04:46:11+00:00,False
                                              You believe medical knowledge was better back then?,2021-04-12 04:44:57+00:00,False
                                              What?,2021-04-12 04:43:40+00:00,False
"                                              But it's not a sacrifice. 

It's also conditional, which is not altruistic or moral.",2021-04-12 04:42:41+00:00,False
"                                              What evidence do you have that they used ""super-advanced Scientific knowledge?""

Why didn't they know about germs?",2021-04-12 04:39:51+00:00,False
 I know how to do it. The app won't let me because I'm no longer an unlimited member.,2021-04-12 04:38:44+00:00,False
                                              How do you know that's true?,2021-04-12 04:35:22+00:00,False
 Yes.,2021-04-12 04:30:51+00:00,False
                                              You believe in paying for the crimes of the previous generation?,2021-04-12 04:28:17+00:00,False
                                              Except for babies that die. Since they're sinners that can't repent or follow Christ.,2021-04-12 04:27:31+00:00,False
                                              Why would a spirit need sleep?,2021-04-12 04:25:28+00:00,False
