tweet,timestamp,bp_label
What do you think would happen if Gabbie Hanna and Lea Michelle were locked in a room together? I feel like it would be more toxic than Pripyat after Chernobyl.,2021-04-25 20:57:46+00:00,False
"Idk what they put in Kiss Me More, but that song gives me a FAT serotonin boost",2021-04-24 02:34:46+00:00,False
Pls I’m tired of being referred to as “spicy” and “tóxica”,2021-04-23 02:44:20+00:00,False
 Deadass didn’t even see/hear any of the garbage trucks today. I miss the old system that they had ☹️,2021-04-21 21:08:16+00:00,False
So is Fulton just not getting garbage picked up today or???,2021-04-21 21:06:11+00:00,False
Some people will really be caught in 4K and STILL think they’ll get away with it.,2021-04-21 19:39:07+00:00,False
I hate waking up from a nap with a migraine 🥲,2021-04-20 20:16:19+00:00,False
 He is the exception,2021-04-19 20:20:12+00:00,False
The only acceptable Pisces slander is male Pisces slander.,2021-04-19 18:40:49+00:00,False
"The second you become a mom, you’re never an actual person again",2021-04-19 02:04:25+00:00,False
THIS IS SO BEAUTIFUL https://t.co/JYbqCLeHbN,2021-04-18 17:50:20+00:00,False
 My sister in law was friends with her at north broward prep. She said that she was a huuuuge bitch.,2021-04-17 07:13:08+00:00,False
My neighbor is a Freemason and always tries to ask gustavo if he wants information on how to join. It’s weird.,2021-04-16 20:07:52+00:00,False
Proud bad bunny Stan since 2016,2021-04-16 19:56:48+00:00,False
I want to sell my house and move to IC,2021-04-16 18:54:00+00:00,False
 Do I need to fight them😠 I will 🙂,2021-04-16 02:53:28+00:00,False
 Whoever told you that is ignorant. Take up as much space as humanly possible; you are more than enough for those who love you! ❤️,2021-04-16 02:51:24+00:00,False
 WHAT WHAT 😧,2021-04-15 22:49:11+00:00,False
"Good ole Northeast for ya. I’m disgusted that my cousin Andrew is a part of this. The school will def sweep this under the rug like they do with racism, rape allegations and when their staff abuses their students. 🤢 https://t.co/8cONFhEJqz",2021-04-15 22:22:36+00:00,False
 Oliver will not stop staring at Lucas,2021-04-15 21:08:50+00:00,False
 I’m disgusted and ashamed that my cousin is one of the main people responsible,2021-04-15 20:23:48+00:00,False
Shit I forgot my baby shower is next weekend lol,2021-04-14 18:57:45+00:00,False
My kids favorite place to be is in my ribs and I’m tired of it.,2021-04-13 00:35:47+00:00,False
" Yes, like if a set of identical twins married other identical twins. That’s why they look so much alike.",2021-04-12 03:13:10+00:00,False
 Shane Dawson’s ass too 😂💀,2021-04-12 03:11:50+00:00,False
Y’all really risking covid for fucking daisy dukes??? Oh nah baby 💀💀,2021-04-12 00:54:59+00:00,False
Sometimes I just sit and think about how naïve I used to be,2021-04-11 01:09:33+00:00,False
Not Spain wanting Latinos to move there 💀💀 colonización inversa a alguien?,2021-04-10 05:00:36+00:00,False
Kids don’t need siblings in order to learn to “not be selfish”. People need to stop saying that to me when I say I don’t want more children.,2021-04-09 17:32:50+00:00,False
"Pot, meet kettle.",2021-04-06 03:46:32+00:00,False
I’ve decided that you don’t get to know me like that anymore,2021-04-04 18:54:13+00:00,False
 Deadass every time I go to any store I look at shoes for her 🤦🏽‍♀️,2021-04-03 12:00:42+00:00,False
I need to stop buying shoes for my daughter,2021-04-02 20:19:39+00:00,False
 Love you!,2021-04-02 00:12:11+00:00,False
 Respectfully.... NO❤️,2021-04-01 22:51:46+00:00,False
I cannot stand kitten heels. Just wear ballet flats. 🤦🏽‍♀️,2021-04-01 02:52:40+00:00,False
What do you think would happen if a Victorian child had a 4 for 4,2021-04-01 01:55:03+00:00,False
I hate all men.,2021-03-28 16:45:54+00:00,False
It must be really easy being a dad,2021-03-27 23:39:39+00:00,False
Sometimes I just stare at my daughters 3D ultrasound pics because I can’t wait to actually see her,2021-03-27 03:29:50+00:00,False
 Leave it to northeast to accept racism,2021-03-26 21:09:31+00:00,False
 Wait WHAT,2021-03-26 20:48:40+00:00,False
"“You look tired” 
Wow it’s probably because I am 🤦🏽‍♀️",2021-03-25 19:04:03+00:00,False
"If heartburn was a person, I would box them.",2021-03-24 21:08:31+00:00,False
Can spring breakers stop treating PR like south beach please? Y’all are ruining everything. If my family members die from covid because of you assholes I stg-,2021-03-24 02:34:55+00:00,False
Ok but could you imagine Northeast doing In The Heights? 💀 Espero no verlo nunca,2021-03-24 01:18:47+00:00,False
"My students told me they didn’t want to go to school today, me either kids 😅",2021-03-23 12:50:27+00:00,False
No one has a victim complex like a man who says he’s a “good guy”,2021-03-22 21:52:03+00:00,False
"A bunch of people are really butthurt because camanche is changing their mascot. If it’s offensive, why not change it? Duh.",2021-03-22 18:51:16+00:00,False
 Ugh I love her. She’s an angel 🥺❤️,2021-03-21 01:02:32+00:00,False
 Grandma Howard or Grandma Dahl?,2021-03-21 01:01:58+00:00,False
Princess Diana is my favorite straight person to exist,2021-03-20 01:07:31+00:00,False
9 out of 10 dentists recommend staying in your lane,2021-03-20 00:43:43+00:00,False
"And nothing hurts anymore, I feel kinda free",2021-03-17 02:03:40+00:00,False
" I didn’t have *the* last name, so I wasn’t popular. Oh, and I got called a spick a lot.",2021-03-16 23:48:22+00:00,False
"Yeah it’s not all men, but it’s only 3% away from being all women.",2021-03-16 22:49:44+00:00,False
My cat is still mad at me for taking him to the vet yesterday,2021-03-16 21:55:24+00:00,False
 NO,2021-03-16 21:43:23+00:00,False
Can I still have a hot girl summer if I’m pushing a stroller?,2021-03-16 17:28:29+00:00,False
"Alexa, play Obsessed by Mariah Carey  ",2021-03-16 02:44:13+00:00,False
This is your daily reminder to wear sunscreen and moisturizer,2021-03-15 18:44:03+00:00,False
The pandemic has showed me that there’s SO MANY people whose only personality trait is going to bars. Y’all are literally the most boring mfs in the world too.,2021-03-14 00:50:07+00:00,False
I feel like not enough people talk about The Princess Bride.,2021-03-13 00:16:20+00:00,False
Holy shit I’m 7 months pregnant,2021-03-12 00:19:16+00:00,False
It’s my birthday and all I want is pink starbursts,2021-03-11 18:40:45+00:00,False
"I asked my student why he was running in the hall, he told me “I am hurry”. Nice.",2021-03-11 13:27:10+00:00,False
" I love it, other people clown me for it though lol.",2021-03-11 01:16:06+00:00,False
 For me it’s bobs burgers 🥲,2021-03-11 01:14:16+00:00,False
 It’s always when I ask him to do something too 😐,2021-03-10 00:37:04+00:00,False
Why do guys take an hour to shit,2021-03-10 00:31:08+00:00,False
"We can all agree that scorpios are just 🚮, right??",2021-03-08 01:34:37+00:00,False
I need soft serve ice cream,2021-03-08 00:12:16+00:00,False
My round ligament pain is so bad that if I sit down I’m stuck in that position 🙂🥲,2021-03-07 04:48:16+00:00,False
Watching a man try to assemble and then take apart a pack and play set is funny af,2021-03-07 04:21:00+00:00,False
"My OB always greets me with “hello gorgeous!” 🥺 Mona Alqulali, you are a saint",2021-03-04 20:28:32+00:00,False
🥺❤️ aw bestie grace https://t.co/uvj296giHw,2021-03-03 18:28:35+00:00,False
 It’s bad luck to let your purse touch the floor! It’ll make you lose your wealth,2021-03-01 22:25:47+00:00,False
 That would explain why there were cops by the landfill,2021-03-01 20:21:43+00:00,False
 And skid/mark,2021-02-28 17:16:40+00:00,False
Remember when we had clowns running around? Like what was that even about??,2021-02-28 00:19:33+00:00,False
 Ok ok that’s fine 😂,2021-02-27 22:43:59+00:00,False
 Hey now I’m a Pisces 🥲,2021-02-27 22:42:11+00:00,False
“I’m not homophobic but I can’t help if my boyfriend is” ummmm no you’re gross too then bye,2021-02-27 22:36:37+00:00,False
 Nooooo😭💀,2021-02-27 20:55:52+00:00,False
Words of affirmation... makes sense 🥲 https://t.co/wmL4HLfjk3,2021-02-26 21:30:45+00:00,False
Being disturbed by someone else’s peace is weird,2021-02-26 02:21:02+00:00,False
"Anyway the equality act got passed, so 🏳️‍🌈",2021-02-26 00:53:38+00:00,False
"In like 30 years if men gatekeep 1D’s music like they do the Beatles, I stg-",2021-02-24 23:37:16+00:00,False
I got an automatic zero on a proctored exam because my little brother walked downstairs. I HATE proctoring. https://t.co/7HWP9QFkYK,2021-02-24 19:05:35+00:00,False
These used to rip my arm hair out but getting a new charm for these was the shit https://t.co/CtH5ySJBBD,2021-02-23 20:33:21+00:00,False
 My third grade students hear “kahoot” and they’re out for blood.,2021-02-23 00:13:41+00:00,False
Ranch is NASTY. This is a hill I am willing to die on.,2021-02-22 01:17:17+00:00,False
I’ve only been up for a few hours but I need a nap,2021-02-20 20:08:06+00:00,False
Thank you for being mine ❤️ https://t.co/RvpLHdMnE9,2021-02-20 19:37:03+00:00,False
It’s Pisces szn 😌,2021-02-20 17:27:40+00:00,False
Craving cherry airheads so I bought a big ass case of it on Amazon for 8$ 😭,2021-02-17 23:19:51+00:00,False
My daughter will not stop kicking my cervix,2021-02-14 02:22:25+00:00,False
Religion wouldn’t survive without the indoctrination of children. Maybe stop doing that to your kids.,2021-02-13 18:51:37+00:00,False
" Pretty sure his trump supporting daughter is anti mask too. He should take preventative measures anyway, not only for his own health but other’s too. That’s so messed up.",2021-02-12 17:03:59+00:00,False
 Why am I not surprised by this,2021-02-12 16:59:00+00:00,False
Everyday one of my students asks me how many cookies I think I could eat at once... it’s probably my favorite part of the day.,2021-02-11 23:22:50+00:00,False
I thought my grandmothers name was abuela until I was like 8-9.,2021-02-11 02:13:40+00:00,False
"10% discounted tuition for school district employees? Hell yeah. Still having to take out a $30,000 loan anyway? Hell no.",2021-02-10 19:37:23+00:00,False
I wish men had the same mental load as women.,2021-02-10 01:01:00+00:00,False
Shit in 3 months I have to give birth,2021-02-09 19:25:13+00:00,False
My dog likes to lay on his back and howl as loud as possible,2021-02-07 21:22:00+00:00,False
So far past the point of concern that I genuinely do not care anymore.,2021-02-07 03:35:54+00:00,False
08.19.2011 iykyk,2021-02-07 01:56:07+00:00,False
My grandma really bought my little brother a 350$ lightsaber 🥲,2021-02-05 21:27:18+00:00,False
Defending a racist during black history month? Couldn’t be me,2021-02-04 22:09:27+00:00,False
"Once I get surgery to fix my hooded eyes, it’s over for you hoes",2021-02-04 18:31:37+00:00,False
"Can y’all stop treating teachers like babysitters? I would LOVE for you to do even a fraction of their jobs successfully- oh wait, you can’t.",2021-02-03 19:03:42+00:00,False
 Whitney Joslin,2021-02-03 00:47:25+00:00,False
The girl that used to bully me in middle school got arrested for ✨selling meth✨,2021-02-02 22:25:58+00:00,False
Get some psychological help,2021-02-02 18:27:21+00:00,False
Steak and potatoes https://t.co/xeqV9gBICS,2021-02-01 17:50:07+00:00,False
Can I just say how much I HATE proctored exams,2021-01-29 22:39:58+00:00,False
 Plus Ollie runs the house and he’d be mad at me if I got another pet lol,2021-01-29 17:47:44+00:00,False
" As much as I would love more fur babies, I’d lose my mind if I got them lmao",2021-01-29 17:45:05+00:00,False
I’ll never understand why people get a puppy while they’re pregnant or while they have a newborn... obviously it isn’t a time to do that &amp; they always end up getting rid of the dog bc they “have no time for it”.,2021-01-29 17:32:46+00:00,False
Kim Reynolds really pisses me off,2021-01-29 15:46:17+00:00,False
Not y’all throwing stones in glass houses- 😳🙄😂,2021-01-29 03:59:42+00:00,False
Americans stay sleeping on Brazilian swimwear,2021-01-28 22:03:12+00:00,False
 Honestly I regret not getting that jaw surgery,2021-01-28 00:56:48+00:00,False
 Michael Callan is probably VERY disappointed in us,2021-01-28 00:55:43+00:00,False
I haven’t worn my retainer in over 6 months and I’m terrified to even attempt to put it in 🥴,2021-01-28 00:17:46+00:00,False
" Yessss!! Remember to write off outfits, props, etc. off on your taxes!",2021-01-27 18:17:13+00:00,False
I love that all kids think they know how to break dance,2021-01-26 23:17:51+00:00,False
My neighbor is literally in a cult,2021-01-25 21:03:05+00:00,False
I’m craving Häagen-Dazs.,2021-01-24 23:57:40+00:00,False
Whatever happened to Wanelo?,2021-01-24 21:43:30+00:00,False
“I can’t believe you let your pets sleep on your bed or in your room”... Ummm I can’t believe you DONT let yours? They’re my babies.,2021-01-24 21:27:53+00:00,False
I’m almost 22 and I STILL get excited about showing my mom my clean room... and I don’t even live with her.,2021-01-24 01:23:00+00:00,False
Has today been fucking weird for anyone else or is it just me,2021-01-23 04:08:53+00:00,False
"Stop saying politics have no place in schools; the classroom is an inherently political place, literally and metaphorically.",2021-01-22 02:29:54+00:00,False
Soooo let’s free those kids in cages now,2021-01-22 01:40:20+00:00,False
Finally we have actual educators in our government,2021-01-21 13:21:42+00:00,False
My boss said “we’re getting a new president AND a female Vice President. Today’s a good day”,2021-01-20 13:34:47+00:00,False
Really excited about the nap I’m gonna take after work,2021-01-20 13:29:03+00:00,False
 Fuck yeah dude,2021-01-19 21:25:26+00:00,False
 Middle school me is quaking,2021-01-19 18:22:38+00:00,False
Unschooling is neglect/abuse,2021-01-19 03:09:32+00:00,False
Do academic advisors even know how to do their job or???,2021-01-18 21:29:09+00:00,False
It’s pop not soda. I will never change my opinion on that.,2021-01-18 01:59:43+00:00,False
 I went there the weekend that everything shut down cause it was my birthday weekend 🥲,2021-01-18 01:36:55+00:00,False
 This tweet made me crave fish from Bluff Lake in maquoketa,2021-01-18 01:33:04+00:00,False
If you’re 22 you have zero business dating a 17 year old 🤢 that is pedophile behavior,2021-01-16 03:08:09+00:00,False
 Fingers crossed it does!! Hopefully you unclog soon mama,2021-01-15 22:51:46+00:00,False
" I heard if you put hot water in a haakaa and put the clogged breast in, it’s supposed to come out? I haven’t even leaked colostrum yet 😅",2021-01-15 22:44:45+00:00,False
" I’m so nervous about it, I’m kinda scared that it won’t “work”",2021-01-15 22:42:22+00:00,False
I miss drinking coffee all the time,2021-01-15 15:02:24+00:00,False
Dude I hate Maquoketa medical associates,2021-01-15 05:17:45+00:00,False
" I was a step kid who was despised by their stepmom. Like I couldn’t see my dad for over a year because I was “causing problems in their marriage”, a kid knows when they’re not wanted and they grow up even more broken because of that.",2021-01-15 00:44:33+00:00,False
 Like I didn’t name my damn baby after 2 yee yee states 😂😂,2021-01-13 20:27:11+00:00,False
It bothers me that people already say Gabi’s middle name “Carolina” like North Carolina because it’s pronounced ka-ro- lee-na,2021-01-13 16:11:18+00:00,False
"Goodbye trump, be gone don, hello 2021",2021-01-13 01:12:44+00:00,False
I saw my daughters face today and she looks like her dad 🥲,2021-01-12 22:34:58+00:00,False
Not me having a dream that a mf duende was in my house-,2021-01-12 15:55:39+00:00,False
Prob what my friends think when I vent lmao https://t.co/iLETgksyt6,2021-01-12 02:31:53+00:00,False
 Dude your roommate has got to chill,2021-01-12 02:25:52+00:00,False
I’m so excited for my anatomy scan tomorrow 🥰,2021-01-12 02:25:07+00:00,False
I have to take my math exams on lockdown browser while using a webcam 🤢🤢🤢🤢🤢,2021-01-12 02:12:05+00:00,False
"My family called me a radical leftist and honestly, yeah I am.",2021-01-11 23:34:09+00:00,False
 She’s supposed to be a June Gemini but she’ll probably come at the end of may tbh.,2021-01-11 18:42:06+00:00,False
 My daughter is going to be a Gemini 😅😅,2021-01-11 18:38:48+00:00,False
 So dysfunctional but I love it,2021-01-11 18:29:55+00:00,False
The dike in Clinton has more of a police presence than the capitol building did today lol,2021-01-07 03:27:41+00:00,False
"America sweetie, your racism and fascism is showing",2021-01-07 00:54:40+00:00,False
 I would very much like to throw hands over this,2021-01-05 02:06:54+00:00,False
People think that I look intimidating???? How? I literally look like a 13 year old,2021-01-03 18:23:33+00:00,False
A bitch just wants pão de Francis but I won’t find it here and I’m not willing to make it,2021-01-03 15:00:08+00:00,False
"“I’m not fat, I’m bulking. It’s bulking season” is what Gustavo said every time his family said he got fat.",2021-01-03 14:53:43+00:00,False
"I’m not scared of being a mom, I’m scared of the act of giving birth.",2021-01-01 15:48:59+00:00,False
"Happy new year, my mans ex is at my gender reveal. All my non pregnant homies, get fucked up in my honor please.",2020-12-31 20:39:20+00:00,False
@ the people I work with https://t.co/d6LIxoLZT4,2020-12-29 19:53:20+00:00,False
I can’t wait until Gabriela can visit Brasil 💗,2020-12-29 14:21:52+00:00,False
Feeling your baby move is the strangest but coolest thing ever,2020-12-28 22:59:43+00:00,False
 Ok Mary,2020-12-27 18:04:43+00:00,False
  Love you guys ❤️,2020-12-27 12:58:23+00:00,False
I’m pretending to not be a leftist at dinner. Help.,2020-12-25 00:36:19+00:00,False
Please don’t touch my stomach without asking me. It’s weird.,2020-12-18 21:33:20+00:00,False
I got to hear Gabriela’s heartbeat today 🥺❤️,2020-12-17 20:27:04+00:00,False
We are NEVER okay 🥲 https://t.co/JijYt1K8yV,2020-12-17 20:13:35+00:00,False
You bitches are weird,2020-12-16 23:14:23+00:00,False
" If you have a reason, like a legitimate reason, it isn’t wrong. (you do have a reason tbh)",2020-12-16 02:01:20+00:00,False
"If you swam in lake Malone or sabula, you have NO REASON to be afraid of what’s in the covid vaccine 😂",2020-12-15 00:33:25+00:00,False
 You have a fan 🥰,2020-12-14 20:20:43+00:00,False
Wish you were here//Pink Floyd 👌🏼,2020-12-13 04:19:51+00:00,False
 I’m cap moon and rising 😂,2020-12-13 03:00:36+00:00,False
 You’ll never see this face again!,2020-12-13 00:33:56+00:00,False
 Men who write poetry 😌👌🏼,2020-12-12 02:23:29+00:00,False
 https://t.co/2lIq7UsHQG,2020-12-12 02:21:01+00:00,False
 They b worried about the “ingredients” but take random ass pills from strangers 🥴,2020-12-11 22:05:47+00:00,False
"If kids can wear masks all day, everyday (even while running around in PE), you are more than capable of wearing a mask to go to the store.",2020-12-09 20:38:35+00:00,False
 I can’t even think ab coconut in general now,2020-12-08 21:53:55+00:00,False
Tiktok kids romanticizing being a teenager in 2014 makes me feel old. 2014 wasn’t even that good.,2020-12-08 00:46:10+00:00,False
 Put jax onto Drugs/Tai Verdes,2020-12-07 23:44:14+00:00,False
I hate mediacom so much.,2020-12-07 23:37:31+00:00,False
I feel like a whale and I still have 5 months to go 🥲,2020-12-07 00:32:10+00:00,False
 BET,2020-12-06 19:38:24+00:00,False
 You live so far away tho ☹️☹️,2020-12-06 19:36:36+00:00,False
I want jalapeño Cheetos but I don’t want to go get them,2020-12-06 19:34:58+00:00,False
I have beef with Abraham Quintanilla,2020-12-06 17:49:30+00:00,False
  You look soooo good 😍,2020-12-06 01:32:09+00:00,False
" Finally, a trend my 93 year old abuela can be a part of 😌🤌🏼",2020-12-06 00:57:57+00:00,False
"Hitting your kids doesn’t teach them to behave better, it teaches them to fear both you and punishment. Just my opinion.",2020-12-05 18:26:13+00:00,False
" Tell him he walks funny. I’ve never seen him in my life, but I think it would be funny to tell him that.",2020-12-05 00:21:49+00:00,False
 Tell him he looks like he can’t swim. Guys get pressed for NO REASON when someone says that to them 😂,2020-12-05 00:18:52+00:00,False
 Same 😭😭 I remember sneaking into the bathroom at school whenever their music videos dropped too lmao,2020-12-04 01:23:47+00:00,False
 This is why I love u 😂❤️,2020-12-04 01:11:12+00:00,False
I need someone to be on the same level as me when it comes to still being obsessed with one direction.,2020-12-04 00:27:52+00:00,False
Spotify premium is superior to Apple Music. I said what I said.,2020-12-03 03:52:05+00:00,False
 Nooooo lmao one and done for me,2020-12-02 18:07:55+00:00,False
Car guys are the male equivalent to horse girls,2020-12-02 03:52:28+00:00,False
 Josslyn has the SAME energy as Jennifer by bülow,2020-12-02 03:29:10+00:00,False
 Josslyn is a banger https://t.co/by684JIxp6,2020-12-02 03:27:25+00:00,False
" Hopefully, so far I just feel fatter but with bigger hips lmao",2020-12-02 02:46:45+00:00,False
"In two days I’ll be 4 months pregnant and I do not look pregnant at all, just a little bloated.",2020-12-02 02:24:36+00:00,False
"I put out my little brothers elf on the shelf, but he’s quarantined for 14 days 😂",2020-12-01 14:05:47+00:00,False
Mission trips just don’t sit right with me 🥴,2020-11-30 04:56:02+00:00,False
"My baby decided she doesn’t like chocolate milk, but loves hot chocolate ???",2020-11-29 19:48:00+00:00,False
I accidentally threw away my brothers hydroflask straw and he called me a stupid idiot. Ouch.,2020-11-29 18:36:37+00:00,False
I won’t stand for grape soda slander.,2020-11-28 00:41:42+00:00,False
I can’t wait until everything smells normal again and not like hot garbage,2020-11-27 23:12:59+00:00,False
 Don’t be too hard on yourself 💗❤️,2020-11-25 20:15:02+00:00,False
Clinton needs a chick fil a,2020-11-24 22:59:59+00:00,False
  Miss you tons 💗,2020-11-24 19:46:50+00:00,False
I want Louisiana voodoo fries from wingstop but the closest wingstop is in moline.,2020-11-24 03:58:09+00:00,False
"There’s a difference between loving yourself and being a narcissist. YOU are a narcissist, but will never admit it because you have such a victim complex.",2020-11-23 18:56:37+00:00,False
Morphe packages either takes 5 days or 2 months to get to you 🙃,2020-11-21 18:39:30+00:00,False
"Just because I’m having a baby doesn’t mean I’m pro-life. I had a choice, as should every person who is/was/will be pregnant.",2020-11-20 22:06:05+00:00,False
 Finally someone is talking about that book I’ve been waiting since 2014 😂😂,2020-11-20 03:48:11+00:00,False
 You have a fan bb 😌,2020-11-18 22:20:09+00:00,False
"Haven’t even given birth or started showing yet and I’m already self conscious. Thanks, asshole. 🖕🏼 https://t.co/wYGG4LWYGe",2020-11-18 21:02:01+00:00,False
"To whoever bought all the toilet paper, fuck you. I’m on my last roll and now have to steal it from my grandmas house 😂",2020-11-17 22:17:52+00:00,False
Stop asking me 3 times a week if I know what I’m having. I DON’T KNOW.,2020-11-17 20:10:35+00:00,False
"We didn’t need stories for Twitter, we needed a damn edit tweet button 🙄🤦🏽‍♀️",2020-11-17 19:16:16+00:00,False
People are actually mad that kids are going back to online learning... idk about you but I’d rather have my kid at home than in a covid+ environment.,2020-11-16 16:12:13+00:00,False
Idk how to explain it but 2014 was just easier ????,2020-11-16 00:07:48+00:00,False
"No actually, full offense. They’re stupid for being so gullible 😂😂 https://t.co/hzRtdUpje4",2020-11-15 20:34:28+00:00,False
I get too excited when my little brother tries new foods 😂 he’s tried 2 new foods this year which is HUGE for him,2020-11-15 03:23:32+00:00,False
Patience and common sense... two things you lack.,2020-11-15 03:03:58+00:00,False
I’m getting stretch marks on my thighs and it makes me want to cry,2020-11-14 05:45:23+00:00,False
 I hope so 😂😂,2020-11-13 04:17:47+00:00,False
